CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC161Q01SA,SC161Q02SA,SC161Q03SA,SC161Q04SA,SC161Q05SA,SC162Q01SA,SC155Q01HA,SC155Q02HA,SC155Q03HA,SC155Q04HA,SC155Q05HA,SC155Q06HA,SC155Q07HA,SC155Q08HA,SC155Q09HA,SC155Q10HA,SC155Q11HA,SC156Q01HA,SC156Q02HA,SC156Q03HA,SC156Q04HA,SC156Q05HA,SC156Q06HA,SC156Q07HA,SC156Q08HA,SC011Q01TA,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC042Q01TA,SC042Q02TA,SC154Q01HA,SC154Q02WA,SC154Q03WA,SC154Q04WA,SC154Q05WA,SC154Q06WA,SC154Q07WA,SC154Q08WA,SC154Q09HA,SC154Q10WA,SC154Q11HA,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC165Q01HA,SC165Q02HA,SC165Q03HA,SC165Q04HA,SC165Q05HA,SC165Q06HA,SC165Q07HA,SC165Q08HA,SC165Q09HA,SC165Q10HA,SC166Q02HA,SC166Q03HA,SC166Q05HA,SC166Q06HA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC158Q01HA,SC158Q02HA,SC158Q04HA,SC158Q07HA,SC158Q08HA,SC158Q09HA,SC158Q12HA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q11HA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC002Q01TA,SC002Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC025Q01NA,SC159Q01HA,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC150Q01IA,SC150Q02IA,SC150Q03IA,SC150Q04IA,SC150Q05IA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SC152Q01HA,SC160Q01WA,SC052Q01NA,SC052Q02NA,SC052Q03HA,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT,VER_DAT,M,BOOKID
826.0,b'GBR',82600303.0,b'07MS',b'082700',82611.0,b'GBR1112',b'8260000',1.0,2.0,313.0,3.0,2.0,100.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,810.0,30.0,2.0,11.0,12.0,250.0,200.0,200.0,70.0,30.0,50.0,60.0,45.0,5.0,45.0,5.0,45.0,5.0,5.0,0.0,2.0,0.0,100.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,b'0827001',2.0,2.0,2.0,2.0,2.0,,95.0,25.0,10.0,10.0,2.0,,1.0,1.0,1.0,b'missing',2.0,17.6842,840.0,0.8,1.0,47.5,1.0,1.0,0.1053,0.0421,23.0,3.0,0.4292,-1.4551,-0.8602,-0.7733,,34.31382,3884.33547,37.02688,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600305.0,b'07MS',b'082700',82612.0,b'GBR1235',b'8260000',1.0,2.0,313.0,3.0,1.0,100.0,,,,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,560.0,96.0,4.0,29.0,54.0,109.0,,,,,,,40.0,6.0,40.0,6.0,40.0,6.0,2.0,1.0,,,41.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,b'0827001',1.0,,,,,,50.0,80.0,3.0,,2.0,,1.0,1.0,1.0,b'missing',3.0,15.2558,656.0,,,43.0,1.0,1.0,0.0581,,23.0,3.0,0.8006,-0.7828,0.1795,0.2266,,2.423,13.36189,2.61457,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600306.0,b'07MS',b'082700',82612.0,b'GBR1234',b'8260000',1.0,2.0,313.0,2.0,1.0,100.0,,,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,784.0,799.0,1.0,16.0,40.0,281.0,200.0,200.0,50.0,105.0,20.0,105.0,104.0,,104.0,,104.0,,45.0,,2.0,,40.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,b'0827002',1.0,2.0,1.0,1.0,2.0,0.0,28.0,42.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,b'missing',3.0,15.2212,1583.0,0.7117,1.0,104.0,1.0,1.0,0.4327,0.0192,23.0,3.0,-0.6483,-0.0019,-0.0384,1.4447,,1.21022,315.01978,1.30591,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600307.0,b'07MS',b'082700',82612.0,b'GBR1222',b'8260000',1.0,2.0,313.0,3.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,316.0,412.0,1.0,3.0,3.0,203.0,100.0,100.0,0.0,7.0,40.0,55.0,45.0,3.0,45.0,3.0,45.0,3.0,,,2.0,0.0,90.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,b'0827001',2.0,2.0,2.0,2.0,2.0,0.0,80.0,95.0,1.0,10.0,2.0,,1.0,2.0,1.0,b'missing',3.0,15.6559,728.0,0.4926,1.0,46.5,1.0,1.0,,0.043,23.0,3.0,2.9595,0.5116,-1.1232,0.6101,,1.4366,265.77124,1.55019,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600308.0,b'07MS',b'082700',82611.0,b'GBR1103',b'8260000',1.0,2.0,313.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,226.0,205.0,2.0,12.0,28.0,77.0,90.0,90.0,20.0,18.0,20.0,70.0,16.0,14.0,16.0,14.0,12.0,8.0,2.0,2.0,0.0,1.0,33.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,b'0827002',1.0,1.0,2.0,2.0,2.0,,93.0,18.0,2.0,5.0,2.0,,1.0,1.0,1.0,b'missing',2.0,18.7391,431.0,1.1688,1.0,23.0,1.0,0.6957,0.1304,0.0217,23.0,2.0,-0.0703,-0.5869,-0.4684,1.2271,,39.55288,2764.88566,42.68017,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600309.0,b'07MS',b'082700',82612.0,b'GBR1228',b'8260000',1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'9999999',,,,,,,,,,,,,,,,b'missing',,,,,,,,,,,,,,,,,,1.30735,225.03427,1.41072,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600310.0,b'07MS',b'082700',82613.0,b'GBR1319',b'8260000',1.0,2.0,313.0,4.0,2.0,,100.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,25.0,14.0,,12.0,,6.0,6.0,6.0,6.0,6.0,3.0,10.0,10.0,,10.0,,10.0,,2.0,,0.0,,99.0,1.0,9.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,b'0827002',2.0,2.0,2.0,2.0,2.0,,48.0,100.0,25.0,75.0,2.0,,1.0,2.0,2.0,b'missing',1.0,3.9,39.0,,,10.0,1.0,1.0,0.2,0.0,53.0,2.0,-1.4212,-1.4551,-2.0719,-0.0452,,7.97471,59.4084,8.60524,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600311.0,b'07MS',b'082700',82611.0,b'GBR1113',b'8260000',1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'9999999',,,,,,,,,,,,,,,,b'missing',,,,,,,,,,,,,,,,,,19.87592,2938.54465,21.44743,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600312.0,b'07MS',b'082700',82611.0,b'GBR1102',b'8260000',1.0,2.0,313.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,3.0,2.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,663.0,620.0,6.0,26.0,44.0,244.0,150.0,150.0,50.0,50.0,50.0,60.0,,,,,,,,,,,100.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0827001',1.0,2.0,2.0,2.0,2.0,8.0,75.0,75.0,12.0,,1.0,3.0,1.0,1.0,1.0,b'missing',3.0,,1283.0,0.6148,1.0,,,,,,23.0,3.0,-1.4212,-1.4551,-0.3856,-1.2943,,11.45235,2031.09174,12.35785,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600313.0,b'07MS',b'082700',82611.0,b'GBR1110',b'8260000',1.0,2.0,313.0,3.0,2.0,100.0,,,,3.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,283.0,252.0,6.0,16.0,50.0,109.0,150.0,150.0,5.0,50.0,50.0,60.0,36.0,5.0,35.0,5.0,34.0,5.0,4.0,0.0,0.0,0.0,21.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,b'0827002',1.0,1.0,2.0,2.0,2.0,1.0,15.0,75.0,,,1.0,2.0,1.0,1.0,2.0,b'missing',2.0,13.8961,535.0,1.3761,1.0,38.5,0.974,0.9481,0.1039,0.0,18.0,3.0,0.6191,-0.0879,1.2744,0.9355,,24.6954,2329.81013,26.64797,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600314.0,b'07MS',b'082700',82611.0,b'GBR1111',b'8260000',1.0,2.0,313.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'9999999',,,,,,,,,,,,,,,,b'missing',,,,,,,,,,,,,,,,,,18.29921,2705.9949,19.74605,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600315.0,b'07MS',b'082700',82612.0,b'GBR1232',b'8260000',1.0,2.0,313.0,2.0,1.0,85.0,15.0,,,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,372.0,374.0,7.0,4.0,8.0,110.0,252.0,252.0,61.0,15.0,45.0,55.0,45.0,3.0,,,25.0,3.0,14.0,,3.0,,33.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,b'0827002',2.0,2.0,2.0,2.0,2.0,,25.0,33.0,5.0,5.0,1.0,,1.0,1.0,1.0,b'missing',3.0,16.043,746.0,2.2909,1.0,46.5,,0.5699,0.3011,0.0645,23.0,3.0,0.8339,0.0131,-1.1401,0.2266,,3.58422,365.59053,3.86761,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600317.0,b'07MS',b'082700',82611.0,b'GBR1104',b'8260000',1.0,2.0,313.0,3.0,1.0,100.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,828.0,927.0,30.0,12.0,7.0,270.0,550.0,550.0,350.0,2.0,90.0,250.0,160.0,40.0,,,,,25.0,,5.0,,100.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0827001',1.0,2.0,2.0,2.0,2.0,5.0,100.0,95.0,15.0,15.0,1.0,2.0,1.0,1.0,2.0,b'missing',3.0,9.75,1755.0,2.037,1.0,180.0,,,0.1389,0.0278,28.0,3.0,-1.4212,-0.4314,-1.0431,-0.8267,,12.89892,2943.13646,13.91879,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600318.0,b'07MS',b'082700',82611.0,b'GBR1105',b'8260000',1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'9999999',,,,,,,,,,,,,,,,b'missing',,,,,,,,,,,,,,,,,,11.60473,2808.42947,12.52227,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600319.0,b'07MS',b'082700',82611.0,b'GBR1110',b'8260000',1.0,2.0,313.0,4.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,677.0,792.0,9.0,10.0,13.0,209.0,300.0,300.0,150.0,10.0,70.0,100.0,72.0,23.0,72.0,23.0,64.0,21.0,5.0,2.0,3.0,0.0,100.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0827001',1.0,2.0,2.0,2.0,2.0,2.0,40.0,90.0,2.0,5.0,2.0,,1.0,1.0,1.0,b'missing',2.0,17.5928,1469.0,1.4354,1.0,83.5,1.0,0.8922,0.0719,0.0359,28.0,3.0,-0.0703,-1.4551,-0.8602,0.2266,,15.13989,2835.19557,16.33695,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600320.0,b'07MS',b'082700',82611.0,b'GBR1105',b'8260000',1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'9999999',,,,,,,,,,,,,,,,b'missing',,,,,,,,,,,,,,,,,,20.32544,3009.59996,21.9325,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600321.0,b'07MS',b'082700',82611.0,b'GBR1112',b'8260000',1.0,2.0,313.0,3.0,2.0,100.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,605.0,605.0,10.0,7.0,13.0,180.0,60.0,60.0,15.0,0.0,60.0,76.0,76.0,20.0,76.0,20.0,76.0,20.0,5.0,1.0,1.0,0.0,99.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,b'0827001',1.0,2.0,1.0,2.0,2.0,,49.0,79.0,3.0,,2.0,,1.0,1.0,1.0,b'missing',2.0,14.0698,1210.0,0.3333,1.0,86.0,1.0,1.0,0.064,0.0116,23.0,3.0,0.8339,1.5435,-1.1401,0.6015,,16.13146,3302.08789,17.40691,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600322.0,b'07MS',b'082700',82613.0,b'GBR1317',b'8260000',1.0,2.0,313.0,2.0,1.0,100.0,,,,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,316.0,347.0,3.0,28.0,22.0,130.0,400.0,400.0,250.0,45.0,5.0,45.0,,,,,,,,,,,100.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,b'0827001',1.0,2.0,2.0,2.0,2.0,,37.0,80.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,b'missing',3.0,,663.0,3.0769,1.0,,,,,,23.0,2.0,1.2478,0.4427,0.4651,0.8952,,2.1091,188.89519,2.27586,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600323.0,b'07MS',b'082700',82612.0,b'GBR1237',b'8260000',1.0,2.0,313.0,4.0,1.0,100.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,573.0,11.0,21.0,37.0,90.0,120.0,90.0,30.0,35.0,40.0,38.0,38.0,,38.0,,38.0,,5.0,,0.0,,22.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,b'0827001',1.0,2.0,1.0,2.0,2.0,,74.0,12.0,3.0,,1.0,3.0,1.0,1.0,1.0,b'missing',3.0,15.0789,573.0,1.3333,0.75,38.0,1.0,1.0,0.1316,0.0,23.0,2.0,-0.3155,-0.2968,-0.0384,0.2266,,2.4932,227.82872,2.69032,b'  01MAY19:20:20:16',,
826.0,b'GBR',82600324.0,b'07MS',b'082700',82613.0,b'GBR1316',b'8260000',1.0,2.0,313.0,4.0,1.0,100.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,724.0,729.0,20.0,29.0,23.0,227.0,260.0,260.0,40.0,0.0,80.0,80.0,70.0,8.0,70.0,8.0,68.0,6.0,10.0,2.0,1.0,0.0,100.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0827002',1.0,2.0,2.0,2.0,2.0,,10.0,90.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,b'missing',3.0,19.6351,1453.0,1.1454,1.0,74.0,1.0,0.9595,0.1486,0.0135,23.0,3.0,-1.4212,-1.4551,-0.335,-0.1662,,1.20893,226.11299,1.30451,b'  01MAY19:20:20:16',,
